cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
Y02D,Y02D70/00,A system and method for managing radios of a wireless communication device are disclosed herein. The method can include controlling the radio based on the last selection of the user related to the state of the radio and on the state of the display of the wireless communication device. The method can also include turning the radio on when the user last turned the radio on and the display is turned on. The method can further include determining whether a radio connection is established and whether the radio connection is adequate when the user last turned the radio on and the display is turned off. The method can still further include leaving the radio on when the radio connection is adequate and turning the radio of for a determined interval when the radio connection is inadequate.,10123276,Systems and methods for optimizing mobile device radio management for user experience,2018
Y02D,Y02D70/00,"Systems and methods for passive radio enabled power gating for a body mountable device are disclosed. In one embodiment, a system for power gating includes: a power supply; a Near Field Communication (NFC) antenna to receive NFC signals; a Radio Frequency (RF) rectifier electrically coupled to the NFC antenna to generate a current based on a signal received from the NFC antenna; and an electronic switch coupled between the power supply and a sensor, wherein the RF rectifier is further coupled to the switch to apply the current to the switch to change a state of the switch.",9967001,Systems and methods for passive radio enabled power gating for a body mountable device,2018
Y02D,Y02D70/1222,"Systems and methods for phone-as-a-key range extension are disclosed. An example disclosed vehicle includes an integrated antenna array with a plurality of antenna located on a roof of the vehicle. The plurality of antenna includes a personal area network antenna. The example vehicle also includes a personal area network module communicatively connected to the personal area network antenna. Additionally, the vehicle includes a key phone unit communicatively connected to the personal area network module. The example key phone unit performs key fob functions as requested by an authorized mobile device.",9875591,Systems and methods for phone-as-a-key range extension,2018
Y02D,Y02D70/00,Various embodiments of the present invention provide systems and method for power efficient tracking.,9989649,Systems and methods for power efficient tracking,2018
Y02D,Y02D70/1262,"Systems and methods for power management in a network of moving things. As non-limiting examples, various aspects of this disclosure provide systems and methods for utilizing information from various sensors and/or other information sources to determine when and/or how to operate a node (e.g., a Mobile AP, Fixed AP, etc.) in a power saving mode.",10091733,"Systems and methods for power management in a network of moving things, for example including a network of autonomous vehicles",2018
Y02D,Y02D10/14,"In accordance with methods of the present disclosure, a system may include a switch and a management controller communicatively coupled to the switch. The switch may be configured to route input/output communications between a processor and a device. The management controller may be configured to, based on a measured bandwidth of communications of a communication link between the switch and the device, dynamically control at least one of a link width and a per-lane link speed of the communication link.",9864719,Systems and methods for power optimization at input/output nodes of an information handling system,2018
Y02D,Y02D10/152,"An information handling system may include at least one information handling resource, a power supply unit for supplying electrical energy to at least one information handling resource, and a controller. The power supply unit may include an ambient temperature sensor for sensing an ambient temperature ambient to the power supply unit and a component temperature sensor for sensing a component temperature of a component integral to the power supply unit. The controller may be communicatively coupled to the power supply unit and configured to receive signals from the power supply unit indicative of the ambient and component temperatures, determine an ambient sensor-based power rating for the power supply based on the ambient temperature, determine a component sensor-based power rating for the power supply based on the component temperature, and select a maximum of the ambient sensor-based power rating and the component sensor-based power rating as a selected power rating.",9965020,Systems and methods for power supply derating,2018
Y02D,Y02D10/154,"Systems and methods for predicting the compressibility of data in a flash storage device are provided. One such method involves extracting byte intervals from the block of data, each of the byte intervals consisting of a preselected number of bytes, performing a hash function to map the byte intervals into a plurality of bins, the plurality of bins comprising one bin for each possible value of the byte intervals, incrementing a hit count each time more than one of the byte intervals is mapped into a single bin of the plurality of bins, and determining whether to compress the block of data based on a comparison of a ratio of the hit count to a total number of the byte intervals and a preselected threshold. This method may be implemented in hardware to ensure fast and efficient execution.",9946464,Systems and methods for predicting compressibility of data,2018
Y02D,Y02D70/00,"The disclosed computer-implemented method for preventing computing devices from sending wireless probe packets may include (1) storing a geolocation of at least one wireless network that was previously accessed by the computing device, (2) determining a current geolocation of the computing device, (3) determining that the current geolocation of the computing device is not within a predetermined distance of the geolocation of any previously accessed wireless network, and (4) preventing the computing device from sending any wireless probe packets in response to determining that the current geolocation of the computing device is not within the predetermined distance of the geolocation of any previously accessed wireless access point. Various other methods, systems, and computer-readable media are also disclosed.",9918224,Systems and methods for preventing computing devices from sending wireless probe packets,2018
Y02D,Y02D70/00,"Systems and methods for processing, transmitting and displaying data received from an analyte sensor, such as a glucose sensor, are provided. The data can be displayed on a hand-held display device having a display such as a key fob device including a user interface, such as an LCD and one or more buttons allows a user to view data, and a physical connector, such as USB port.",10111169,Systems and methods for processing and transmitting sensor data,2018
Y02D,Y02D70/00,"Systems and methods for processing, transmitting and displaying data received from an analyte sensor, such as a glucose sensor, are provided. The data can be displayed on a hand-held display device having a display such as a key fob device including a user interface, such as an LCD and one or more buttons 604 allows a user to view data, and a physical connector, such as USB port.",9974018,Systems and methods for processing and transmitting sensor data,2018
Y02D,Y02D70/00,"Systems and methods for processing, transmitting and displaying data received from an analyte sensor, such as a glucose sensor, are provided. The data can be displayed on a hand-held display device having a display such as a key fob device including a user interface, such as an LCD and one or more buttons allows a user to view data, and a physical connector, such as USB port.",9980223,Systems and methods for processing and transmitting sensor data,2018
Y02D,Y02D50/30,"The present disclosure describes systems and methods for propagating port state to intermediary devices of a cluster in a static link aggregation environment. The methods and systems include a cluster comprising a plurality of intermediary devices in communication with a network device via a static link aggregation comprising aggregated ports from different intermediary devices of the cluster. A first device of the static link aggregation is configured to detect that a health of the first device is below a predetermined threshold and, responsive to the detection, identify one or more ports in the aggregated ports as down. A second device of the link aggregation is configured to, responsive to the identification, remove the ports from a distribution list for the static link aggregation. Upon detection that a health of a device is above a predetermined threshold, the first device may identify the ports as up.",10127097,Systems and methods for propagating health of a cluster node,2018
Y02D,Y02D10/14,"A system and method for providing protocol independent disjoint port names for a session level restriction enabled information handling system utilizes a virtual USB device created at a host server when an input/output device is coupled to a remote client device. A symbolic link in global namespace is associated with the virtual USB device. If the symbolic link in global namespace begins with either “COM” or “LPT,” the symbolic link in global namespace is deleted and replaced with a port name symbolic link in user-session namespace based, at least in part, on the currently available port index in the user-session namespace.",9992236,Systems and methods for providing protocol independent disjoint port names,2018
Y02D,Y02D70/00,"Systems and methods for implementing power management features while providing a wireless asymmetric network are disclosed herein. In one embodiment, a system includes a hub having a wireless control device that is configured to control communications and power consumption in the wireless asymmetric network architecture and sensor nodes each having at least one sensor and a wireless device with a transmitter and a receiver to enable bi-directional communications with the wireless control device of the hub. The wireless control device is configured to determine a scheduled timing of operating each sensor node during a first time period that is close in time with respect to a transmit window of the transmitter and during a second time period that is close in time with respect to a receive window of the receiver for each wireless device to reduce power consumption of the wireless devices of the sensor nodes.",10028220,Systems and methods for providing wireless asymmetric network architectures of wireless devices with power management features,2018
Y02D,Y02D10/173,"Systems, methods, and non-transitory computer-readable media are disclosed. For example, a dual sensor control device is disclosed that includes at least one processor for receiving information from a proximity sensor and an image sensor. The processor may be configured to receive first data from the proximity sensor while the image sensor is in a first state, determine, using the first data, a presence of an object in proximity to the proximity sensor. The processor may also be configured to output, based on the determined presence of the object in proximity to the proximity sensor, a signal to the image sensor to cause the image sensor to enter a second state, different from the first state. The processor may also be configured to receive second data from the image sensor in the second state, and output at least one of a message and a command associated with the second data.",9977507,Systems and methods for proximity sensor and image sensor based gesture detection,2018
Y02D,Y02D70/00,"Systems and methods are provided for extending the range of a transmitter by time repetition. The systems and methods may include receiving, at the transmitter block, and input of signals corresponding to data for transmission. The systems and methods may further include repeating the signals, reordering the signals, and operating on the signals in such a way that an output of signals from the transmitter block is dependent on a time-varying function and corresponds to the data for transmission.",9942008,Systems and methods for range extension by time repetition,2018
Y02D,Y02D10/13,"In accordance with embodiments of the present disclosure, a method may include, during boot of an information handling system, determining a first amount of energy required by the information handling system to flush a cache integral to the information handling system to memory integral to the information handling system in response to a power loss of one or more power supplies for supplying electrical energy to the information handling system, determining whether a second amount of energy available for hold-up of one or more power supplies in response to the power loss exceeds the first amount of energy, and responsive to determining whether the second amount of energy exceeds the first amount of energy, configuring the cache.",9965289,Systems and methods for real-time cache flush measurements in an information handling system,2018
Y02D,Y02D70/1224,"Communication network architectures, systems and methods for supporting a network of mobile nodes. As a non-limiting example, various aspects of this disclosure provide communication network architectures, systems, and methods for supporting dynamically re-configurable and adaptable network devices in a communication network comprising a complex array of both static and moving communication nodes (e.g., the Internet of moving things).",9888440,Systems and methods for reconfiguration of node hardware in a network of moving things,2018
Y02D,Y02D10/122,"Systems and methods for communications with wearable devices having displays with low boot time are provided. In one example embodiment, a display command is received at a low-power processor, and the low-power processor boots a video processor. The video processor then boots a high-speed processor as part of managing display of content. In certain embodiments, a low-power wireless connection from a camera to a client device is established. Based on this connection, the low-power processor initiates boot-up of a high-speed processor and wireless communication circuitry, which is used to receive content for display on the wearable device.",9946067,Systems and methods for reducing boot time and power consumption in wearable display systems,2018
Y02D,Y02D70/1224,"Systems and methods for reducing the emission of radiation by wireless headsets during sleep mode are provided. One system comprises a mobile device and a wireless headset. The mobile device includes a transmission module for transmitting data or voice signals over a microwave frequency band. The wireless headset comprises a transceiver that enables the wireless headset to wirelessly communicate with the mobile device during a time when the mobile device and wireless headset are linked within a personal area network (PAN). The wireless headset is configured to receive instructions from the mobile device to enter a sleep mode, wherein the transceiver is turned off during the sleep mode.",9936455,Systems and methods for reducing electromagnetic radiation emitted from a wireless headset,2018
Y02D,Y02D10/24,"A method for reducing a need for power in a backup mode of operation in a data center includes receiving a first alert from an uninterruptible power supply indicating that the uninterruptible power supply is operating in a first mode, wherein the first mode includes deriving power from a stored energy source, identifying at least one host server configured to receive power from the uninterruptible power supply in the first mode, suspending execution of at least one virtual machine on the at least one host server, receiving a second alert from the uninterruptible power supply indicating that the uninterruptible power supply is operating in a second mode, wherein the second mode includes deriving power from one of a mains power source and a generator, and resuming execution of the at least one virtual machine.",9933843,Systems and methods for reducing energy storage requirements in a data center,2018
Y02D,Y02D30/30,"An information handling system is provided. The information handling system includes at least one server, that includes a plurality of ports, wherein information is transmitted to and from the at least one server on the plurality of ports, and a memory storing a table, the table storing a status indication and port on which the status indication was received. The information handling system also includes a plurality of switches coupled to the at least one server to form a link aggregation group (LAG), the plurality of switches transmitting information including the status indication to the at least one server. If the server receives more than one status indication having a master status, the at least one server is configured to stop forwarding information on at least one port on which information including a master status indication has been received after previously receiving information that did not include a master status indication.",9960988,Systems and methods for reducing information loss in an aggregated information handling system,2018
Y02D,Y02D10/16,"Systems, methods, and computer programs are disclosed for reducing leakage power of a system on chip (SoC). One such method comprises monitoring a plurality of temperature differentials across a respective plurality of thermoelectric coolers on a system on chip (SoC). Each of the thermoelectric coolers is dedicated to a corresponding one of a plurality of chip sections on the SoC. The thermoelectric coolers are controlled based on the plurality of temperature differentials to minimize a sum of a combined power consumption of the plurality of chip sections and the plurality of corresponding dedicated thermoelectric coolers.",10101756,Systems and methods for reducing leakage power of a system on chip with integrated thermoelectric cooling,2018
Y02D,Y02D10/13,"According to one or more embodiments of the disclosure, systems and methods for reducing power consumption in a memory architecture are provided. In one embodiment, a method may include determining a transition from a first power state to a second power state. The method may also include determining, using a page location identifier to access a page location table, a first dirty memory page indication. Furthermore, the method may include copying data stored in a first memory location in a volatile memory corresponding to the page location identifier to a second memory location in a non-volatile memory corresponding to the page location identifier. The method may also include deactivating the volatile memory.",9857864,Systems and methods for reducing power consumption in a memory architecture,2018
Y02D,Y02D70/00,"A first device including a controller and a transmitter. The controller generates a communication schedule based on a profile. The communication schedule specifies a first duration to transfer data between the first device and a second device using a wireless protocol. The profile indicates (i) a start time, (ii) a duration, and (iii) a periodicity of communication between the first device and the second device using the wireless protocol. The transmitter transmits the communication schedule via a message from the first device to the second device using the wireless protocol. The message is a pre-defined message specified by the wireless protocol. The pre-defined message is dedicated to communicate information about interference present in an operating environment of the first device and the second device.",9955420,Systems and methods for reducing power consumption in wireless devices,2018
Y02D,Y02D10/14,"A memory device includes a plurality of memory components that stores data and a processor communicatively coupled to the plurality of memory components. The processor may receive a plurality of packets associated with a plurality of data operations, such that each of the plurality of packets includes a transaction window field indicating a type of memory component associated with a respective data operation of the respective packet. The processor may also perform the plurality of data operations in a first order based on the type of memory component indicated in the transaction window field of each of the plurality of packets.",10146457,Systems and methods for reordering packet transmissions in a scalable memory system protocol,2018
Y02D,Y02D10/13,"An application program stored in a ROM includes a function lookup data structure in which functions called by the application program have identifiers and memory addresses at which the function is located and can be executed. Upon startup, the function lookup data structure is copied to a RAM as a revised lookup data structure and is compared to a revision lookup data structure also written to that RAM or elsewhere. If the revision lookup data structure contains replacement functions having the same function identifiers but new memory addresses, these new memory addresses are written over the existing addresses in the revised lookup data structure for those replacement functions. The application program refers to the revised lookup data structure to find and execute the functions; thus the original application program on the ROM can continue to be used with revised functions.",10067864,Systems and methods for revising permanent ROM-based programming,2018
Y02D,Y02D70/12,"Methods, systems, and devices for transmission and reception of SPS communications are disclosed herein. User equipment (UE) is configured to receive, in a first subframe, a physical downlink control channel or enhanced physical downlink control channel (PDCCH/EPDCCH) corresponding to semi-persistent scheduling (SPS) activation. The PDCCH/EPDCCH conveys a value of nSCID. The UE configures, based on the SPS activation, a downlink (DL) assignment in a second subframe for receiving an SPS physical downlink shared channel (PDSCH) without a corresponding PDCCH/EPDCCH. The UE determines a reference signal sequence corresponding to the SPS PDSCH using nSCID derived from the PDCCH/EPDCCH corresponding to the associated SPS activation. The UE receives the SPS PDSCH in a second subframe. The UE processes the SPS PDSCH based on the reference signal sequence for the SPS PDSCH in the second subframe using the nSCID derived from the PDCCH/EPDCCH corresponding to the associated SPS activation. The UE is configured for transmission mode 10 (TM10).",9973315,Systems and methods for semi-persistent scheduling of wireless communications,2018
Y02D,Y02D10/13,"One apparatus includes a storage division selection module configured to select a storage division of a solid-state storage medium for recovery. The solid-state storage medium includes a plurality of storage divisions. Each storage division includes a plurality of storage locations. The apparatus also includes an erase module configured to erase the selected storage division. The apparatus includes a storage division recovery module configured to store a sequence indicator in the erased storage division. The sequence indicator is indicative of an ordered sequence of the plurality of storage divisions, and the sequence indicator is determined by reading information stored with data on the plurality of storage divisions.",10146700,Systems and methods for storage space recovery,2018
Y02D,Y02D70/10,"Systems and methods are provided that may be implemented to selectively enable relatively higher data throughput and higher power WiFi bidirectional wireless protocol capability during times of system wireless activity, and to selectively disable the WiFi bidirectional wireless protocol and enable relatively lower data throughput and lower power wireless protocol capability during the absence of such system wireless activity. The systems and methods may be implemented to enable bi-directional wireless communication and/or external activation of a wireless device both during times of wireless device activity and during times in which wireless device activity is absent and/or a wireless device is inactive and not transmitting.",10165516,Systems and methods for switched protocol wireless connection,2018
Y02D,Y02D10/14,"A system may include a plurality of temperature sensors configured to sense temperatures at a plurality of locations associated with an information handling system, a cooling subsystem comprising at least one cooling fan configured to generate a cooling airflow in the information handling system, and a thermal manager communicatively coupled to the plurality of temperature sensors and the cooling subsystem. The thermal manager may be configured to, based on at least a power provided to a subsystem of the information handling system, estimate a thermal condition proximate to the subsystem, correlate each of a plurality of components of the subsystem and a linear airflow velocity requirement of the component to a respective speed of the at least one cooling fan required to provide such airflow requirement, and set a speed of the at least one cooling fan based on the respective speeds.",10095288,Systems and methods for thermal management of an information handling system including determination of optimum slot location for information handling resource,2018
Y02D,Y02D70/00,"Uplink high efficiency transport of location information from a user equipment (UE) may include initiating a periodic or triggered location session in a UE by a location server (LS) in a wireless network. The UE may enter an idle state and monitor for a triggering event. After detecting an event, the UE may obtain location information, determine a nearby base station, and obtain a temporary signaling channel from the base station. The UE transmits the location information to the base station and includes a UE identification (ID), an ID for the LS, and an authentication code (AC). The location information may be ciphered but other information is unciphered. The base station transfers the received information to the LS which may authenticate the UE ID using the AC, determine the UE location using the location information and transfer the UE location to an external client.",10080098,Systems and methods for uplink high efficiency transport of location information in a wireless network,2018
Y02D,Y02D70/1262,A method for User Equipment (UE) power management in a wireless communication system is provided. A connection manager of the communication system receives a power management policy from a third party entity. The policy directs setting of a power management scheme according to status information of the UE. The third party entity is functionally separate from the UE and a network domain associated with the connection manager. Status information is received from the UE. A power management instruction is transmitted towards the UE to modify power management parameters stored in the UE.,10165514,Systems and methods for user equipment power management via third party entity,2018
Y02D,Y02D70/00,"A method of data communication rate control is provided. The method includes an application service provider receiving, from a mobile service provider, an indication of a data rate for transmission of data from a server associated with the application service provider to a mobile device. The method also includes transmitting data to the mobile device from the server associated with the application service provider based on the received data rate indication.",10075877,Systems and methods for using radio layer information to enhance network transfer protocols,2018
Y02D,Y02D70/142,"Acquiring three-dimensional location information, and using acquired three-dimension location information to locate users and enhance their experience in relation to location-based services.",9980246,Systems and methods for using three-dimensional location information to improve location services,2018
Y02D,Y02D10/1592,"A system and method are provided for providing a variable data publication, wherein such publication is built as a custom publication for a particular user or group of users that includes editorial content or advertising that is based upon the intent of such user or group of users.",9996857,Systems and methods for variable data publication,2018
Y02D,Y02D70/10,"Embodiments described herein include wireless control of a welding power supply via portable electronic devices. In particular, operating parameters and statuses of the welding power supply may be modified by the portable electronic device, as well as be displayed on the portable electronic device. For example, in certain embodiments, the welding power supply may be an engine-driven welding power supply, and the portable electronic device may be configured to start and/or stop an engine of the engine-driven welding power supply. A pairing procedure may be used to pair the welding power supply and the portable electronic device in a wireless communication network. Furthermore, in certain embodiments, a method of prioritization of control between a control panel of the welding power supply and the portable electronic device may be implemented.",9943924,Systems and methods for wireless control of an engine-driven welding power supply,2018
Y02D,Y02D70/124,Various embodiments provide for systems and methods of backhaul optimization. An exemplary system comprises a plurality of low power cells and a connector node. The connector node may be in communication with the plurality of low power cells. The connector node may be configured to receive demands from each of the plurality of low power cells. Each of the demands may indicate a demand at a predetermined time. The connector node may be further configured to determine a rate for each of the plurality of low power cells based on the demands of each of the low power cells and the assigned rate of the other of the plurality of low power cells. The connector node may be further configured to allocate capacity based on the determined rates.,9907075,Systems and methods of backhaul optimization,2018
Y02D,Y02D70/00,A method of buffering application data operable at a delivery control server is provided. Related systems and computer program products are also provided.,10136441,Systems and methods of buffering application data operable at a delivery control server,2018
Y02D,Y02D10/173,"Systems and methods of effectively communicating alarm conditions by making efficient use of the limited battery life in ambient condition detectors are provided. In some systems and methods, an ambient condition detector in a monitored region can be associated with a motion sensor. When the motion sensor detects motion in the monitored region, the detector can exit a soft alarm mode and enter a full alarm mode for a predetermined period of time.",9934672,Systems and methods of conserving battery life in ambient condition detectors,2018
Y02D,Y02D10/14,"Data transfer between a data storage device and a peripheral device bypasses an application processor that is coupled to the data storage device and to the peripheral device. In one embodiment, the data storage device includes a memory controller configured to receive, from an application processor, a message indicating a set of logical addresses and a data transfer identifier corresponding to the set of logical addresses. The memory controller is responsive to a request for memory access that includes the data transfer identifier and that is received from a peripheral device. The memory controller is configured to respond to the request by performing a memory access operation based on the set of logical addresses.",10078614,Systems and methods of data transfer,2018
Y02D,Y02D70/00,"A position location system is described for determining position of mobile Tags attached to assets or people. Zone Tags are installed in the venue to assist in position location estimation of mobile Tags. Time is divided into intervals, each interval comprising at least one range measurement sub-interval, and an idle sub-interval where zone Tags and mobile Tags go to sleep to save power. A zone Tag or mobile Tag is designated as the anchor network element. The anchor network element contends and seizes the communications channel at the beginning of each interval to start the range measurement phase. Mobile Tag position location estimates are made periodically. Between the periodic range measurement based position estimates, mobile Tag sensor readings are used to update the mobile Tag's position location. The period between range measurement based position updates is adjusted based on the statistics of the differences between the range measurements based position estimate and the sensor based position updated.",9998859,Systems and methods of location and tracking,2018
Y02D,Y02D10/171,"Systems and methods of power-safe control panel installation are provided. Some systems can include a control panel that includes a programmable processor and executable control software stored on a non-transitory computer readable medium, wherein the programmable processor and the executable control software can transmit a signal to selectively remove power from at least one portion of the control panel.",10139891,Systems and methods of power-safe control panel installation,2018
Y02D,Y02D50/30,The present solution provides quality of service (QoS) for a stream of protocol data units via a single transport layer connection. A device receives via a single transport layer connection a plurality of packets carrying a plurality of protocol data units. Each protocol data unit identifies a priority. The device may include a filter for determining an average priority for a predetermined window of protocol data units and an engine for assigning the average priority as a connection priority of the single transport layer connection. The device transmits via the single transport layer connection the packets carrying those protocol data units within the predetermined window of protocol data units while the connection priority of the single transport layer connection is assigned the average priority for the predetermined window of protocol data units.,10164895,Systems and methods of QoS for and single stream ICA,2018
Y02D,Y02D10/171,"Systems and methods are provided for updating hot-pluggable devices of an information handling system using dynamic EFI System Resource Table (ESRT) entries to implement an ESRT entry update procedure for hot-pluggable devices. Extended configuration space (e.g., such as PCIe Extended Config Space) of a hot-pluggable device may be utilized to store firmware update version information such as firmware version details, which is used in the OS space to update the ESRT table, and the system OS may read and apply the updated firmware version information and apply the firmware update immediately without additional OS reboots.",10019253,Systems and methods of updating hot-pluggable devices,2018
Y02D,Y02D10/14,"A system for managing internal-computer system communications including a processor, an SPI controller, an interconnector, and an SPI cluster containing multiple SPI interfaces, with the SPI interfaces being connected to one or more devices in the computer system or environment. The SPI cluster includes SPI interfaces that can convert communications to/from a plurality of device's formats to serialized digital formats suitable for ingest and actuation for the SPI controllers. The interconnector may use a differentially, optically, galvanometrically, inductively coupled driven wire and to enable communications between the SPI cluster constituents and the SPI controller. The SPI controller manages communications to the SPI interfaces that act as coordinated intermediates for device control and communications, thus insulating the computer system's processor from the increased workload of managing all internal system communications.",9904644,Systems and methods of using an SPI controller,2018
Y02D,Y02D70/00,"Systems and methods to increase battery life in and identify misuse of a wireless device using environmental sensors are provided. Some methods can include identifying times during which at least one of a transceiver or a sensing device in the wireless device is operating outside of a low power sleep state, instructing a thermal sensing device in the wireless device to measure ambient temperatures of the wireless device during the identified times, recording the measured ambient temperatures and the identified times in a memory device of the wireless device, identifying a service time of the wireless device corresponding to the identified times, and using the recorded ambient temperatures or the identified service time to optimize the battery life of the wireless device or to identify the misuse of the wireless device.",10034246,Systems and methods to increase battery life in and identify misuse of a wireless device using environmental sensors,2018
Y02D,Y02D70/142,"A system for enabling a modular mobile electronic device including a module communication network enabling data transfer between modules of the modular mobile electronic device, a module power network enabling power transfer between modules of the modular mobile electronic device, a set of module interfaces removably and mechanically coupling modules of the modular mobile electronic device to the modular mobile electronic device, and a supervisory controller communicatively coupled to the module communication network and electrically coupled to the module power network.",9867125,Systems for enabling modular mobile electronic devices,2018
Y02D,Y02D70/00,This invention relates to ultra wideband wireless communications and more particularly communications systems exploiting mixerless transmitters and energy based receivers. The transmitter as an impulse radio with dynamic frequency and bandwidth hopping for dynamic setting of emitted power spectrum density. The receiver performs dynamic configuration by performing receipt of a wireless training pulse sequence.,10009839,Systems relating to ultra wideband broad casting comprising dynamic frequency and bandwidth hopping,2018
Y02D,Y02D70/142,"Various examples of methods, systems, apparatus and devices are provided for accurately tracking of workers and assets. Aspects of the present disclosure include tracking the location and other information for workers and assets in locations where knowledge about such workers and assets is desirable. The disclosed worker and/or asset tracking is particularly suitable for locations where the structural components are added, modified or moved during a monitoring period. Such structural components can block all or part of GPS, WiFi and RFID signals, or where it may be otherwise impractical to utilize other forms of signal generation.",9992624,"Systems, devices and methods for accurately tracking workers and assets",2018
Y02D,Y02D70/00,"Accessing an energy management policy for a plurality of devices is described, wherein the devices are coupled with a first structure. The energy usage of the devices is monitored. An energy usage rule and energy usage is then compared. The energy management policy and energy usage is also compared. Based on the comparing, an instruction is generated to modify an energy usage profile of said device to correlate with the energy usage rule associated with the devices and the energy management policy, thereby enabling efficient energy management.",10108217,"Systems, methods and apparatus for encouraging energy conscious behavior based on aggregated third party energy consumption",2018
Y02D,Y02D70/1224,"The present disclosure is directed systems, methods, and apparatus for light enabled indoor positioning and reporting. In some embodiments, a device of the present disclosure includes a housing that includes a processor and a wireless radio. The device includes a clip that secures the housing adjacent to and a predetermined distance from a portion of a light tube that produces light. The device includes a solar cell that is configured to be exposed to the light from the light tube upon the housing being securely attached via the one or more clips adjacent to the portion of the light tube. The device includes a circuit by which power is converted from the solar cell to the processor and the wireless radio via at least one switch. The wireless radio can broadcast a beacon provided by the processor.",9872153,"Systems, methods and apparatus for light enabled indoor positioning and reporting",2018
Y02D,Y02D70/00,"Accessing an energy management policy for a plurality of devices is described, wherein the devices are coupled with a first structure. The energy usage of the devices is monitored. An energy usage rule and energy usage is then compared. The energy management policy and energy usage is also compared. Based on the comparing, an instruction is generated to modify an energy usage profile of said device to correlate with the energy usage rule associated with the devices and the energy management policy, thereby enabling efficient energy management.",10048712,"Systems, methods and apparatus for overall load balancing by scheduled and prioritized reductions",2018
Y02D,Y02D70/122,"Systems, devices, and methods for wireless condition based multi radio access based wireless communication are provided. In one aspect, a device configured to communicate via a wireless communication link is provided. The device includes a controller configured to send a request for network resources for packet data transmission. The controller may be configured to suppress the request for network resources based in part on a condition of the wireless communication link and a type of wireless communication that is being transmitted by the device.",9930569,"Systems, methods and apparatus for wireless condition based multiple radio access bearer communications",2018
Y02D,Y02D10/22,"Apparatuses, methods and storage medium for computing including determination of work placement on processor cores are disclosed herein. In embodiments, an apparatus may include one or more processors, devices, and/or circuitry to identify a favored core of the processor cores. The one or more processors, devices, and/or circuitry may be configured to determine whether to migrate a thread to or from the favored core. In some embodiments, the determination may be by a process executed by a driver and/or by an algorithm executed by a power control unit of the processor.",10073718,"Systems, methods and devices for determining work placement on processor cores",2018
Y02D,Y02D10/174,"Dynamic power management of integrated devices can be accomplished using game theory. In an example, power demands for individual devices (e.g., CPU, GPU, communications, etc.) can be controlled by governors. An engine can determine a system condition (e.g., docked or undocked) and use a reward and/or penalty matrix to determine power settings to provide to governors. Periodically, the engine can reevaluate the system condition and power settings for the governors. For example, device components can be modeled as players in a game. In the case of idle power management scenarios, the players can deploy cooperative gaming strategy to allow the system to be in a low power state.",9934048,"Systems, methods and devices for dynamic power management of devices using game theory",2018
Y02D,Y02D10/24,"Work can be migrated between processor cores. For example, a thread causing a heavy load on a first core can be detected. A power control unit can determine to migrate the thread from the first less-efficient core to the second more-efficient core. The power control unit can request that the first core and the second core transition to a low-power state (e.g., a sleep state, a C6 power state, etc.). The first core can transfer its software context to a first core software context storage, halt and quiesce. The second core can halt and quiesce. The software context from the first core software context storage can be transferred to a second core software context storage of the second core. A processing core identifier of the first core can be assigned to the second core. The power control unit can then request the second core to transition to an active state (such as a C0 state).",10037227,"Systems, methods and devices for work placement on processor cores",2018
Y02D,Y02D70/00,"Systems, methods, and devices for authentication during fast initial network link setup within wireless communication systems are disclosed. In one aspect, a method for wireless communication is provided. The method includes generating an aggregated message, the aggregated message comprising a pairwise master key identifier (PMKID) and an extensible authentication protocol re-authentication protocol (EAP-RP) frame. The method further includes transmitting the aggregated message.",9961545,"Systems, methods, and apparatus for authentication during fast initial link setup",2018
