cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
G16H,G16H50/30,"Image processing techniques may include a methodology for normalizing medical image and/or voxel data captured under different acquisition protocols and a methodology for suppressing selected anatomical structures from medical image and/or voxel data, which may result in improved detection and/or improved rendering of other anatomical structures. The technology presented here may be used, e.g., for improved nodule detection within computed tomography (CT) scans. While presented here in the context of nodules within the lungs, these techniques may be applicable in other contexts with little modification, for example, the detection of masses and/or microcalcifications in full field mammography or breast tomosynthesis based on the suppression of glandular structures, parenchymal and vascular structures in the breast.",9990743,Suppression of vascular structures in images,2018
G16H,G16H50/30,"A medical image obtainment unit that obtains a three-dimensional medical image of a subject to be examined, a target tissue region extraction unit that extracts a region of target tissue from the three-dimensional medical image obtained by the medical image obtainment unit, an abnormal region extraction unit that extracts an abnormal region from the region of target tissue extracted by the target tissue region extraction unit, an excision method obtainment unit that obtains, based on plural excision region determination conditions, plural excision methods in which excision regions satisfying the respective excision region determination conditions are set for the abnormal region, and an excision method presentation unit that presents the plural excision methods obtained by the excision method obtainment unit are provided.",10111713,"Surgery assistance apparatus, surgery assistance method and non-transitory computer-readable recording medium having stored therein surgery assistance program",2018
G16H,G16H40/20,"A surgical apparatus is disclosed which comprises a handle module and a detachable shaft module for collectively performing a surgical procedure. The handle module comprises a rotary drive system for driving the detachable shaft module, an electric motor coupled to the rotary drive system for powering the rotary drive system, one or more sensors, and a handle module processor circuit in communication with the one or more sensors and the electric motor. The handle module processor circuit is programmed to control the electric motor. The handle module processor circuit is also programmed to track and/or count an end-of-life parameter for the handle module based on input from the one or more sensors.",10159483,Surgical apparatus configured to track an end-of-life parameter,2018
G16H,G16H20/00,Software for calculating an astigmatism treatment is operable upon execution to perform the following steps: receiving an initial primary incision position; determining a power and orientation for a toric intraocular lens (IOL) to treat an astigmatism of an eye based on the initial primary incision position; determining an adjusted primary incision position based on the power and the orientation for the toric IOL to further reduce the astigmatism; and generating an output comprising the adjusted primary incision position.,9968295,Surgical guidance and planning software for astigmatism treatment,2018
G16H,G16H15/00,"In some embodiments, surgical data structure is accessed that includes a plurality of nodes (relating to a plurality of discrete procedural states for a surgical procedure and being associated with procedural metadata) connected by a plurality of edges. Each edge can be associated with a procedural action causing a state transition. A new node can be generated based on an identification of a new procedural state. A first and second node from the plurality of nodes can be identified, to which the new node is to be connected. Edges can be generated to connect the new node to the first and second nodes.",9922172,Surgical guidance system based on a pre-coded surgical procedural map,2018
G16H,G16H40/20,"An apparatus is disclosed which comprises, one, a handle module that is attachable to a detachable shaft module for collectively performing a surgical procedure and, two, an inspection station for connection to the handle module when the handle module is not being used in a surgical procedure. The handle module comprises a rotary drive system for driving the detachable shaft module, an electric motor coupled to the rotary drive system for powering the rotary drive system, and a handle module processor circuit in communication with the motor. The inspection station comprises an inspection station processor circuit that communicates with the handle module processor circuit via a data connection when the handle module is connected to the inspection station. The inspection station further comprises a display in communication with the inspection station processor circuit for displaying information about handle module.",10045779,Surgical instrument system comprising an inspection station,2018
G16H,G16H20/40,"An apparatus includes an instrument body and transmission assembly. The instrument body includes a motor, a switch, and an energy source (e.g., an ultrasonic transducer). The transmission assembly includes an end effector, a transmission feature (e.g., an acoustic waveguide), and a switch engagement feature. The end effector includes an active feature (e.g., a harmonic blade) in communication with the energy source. The switch engagement feature is operable to mechanically couple the energy source with the transmission feature in response to the switch engagement feature triggering the switch. A yoke of the instrument body is configured to selectively engage a translating member of the transmission assembly. A release switch is operable to selectively disengage the yoke from the translating member.",10085792,Surgical instrument with motorized attachment feature,2018
G16H,G16H40/67,"The invention addresses confounding difficulties involving continuous sweat analyte measurement. Specifically, the present invention provides: at least one component capable of monitoring whether a sweat sensing device is in sufficient contact with a wearer's skin to allow proper device operation; at least one component capable of monitoring whether the device is operating on a wearer's skin; at least one means of determining whether the device wearer is a target individual within a probability range; at least one component capable of generating and communicating alert messages to the device user(s) related to: wearer safety, wearer physiological condition, compliance with a requirement to wear a device, device operation; compliance with a behavior requirement, or other purposes that may be derived from sweat sensor data; and the ability to utilize aggregated sweat sensor data that may be correlated with information external to the device to enhance the predictive capabilities of the device.",9867539,Sweat sensing device communication security and compliance,2018
G16H,G16H20/30,"A method for analyzing sensor data from baseball swings (or swings in similar sports) that transforms data into a reference frame defined by the bat orientation and velocity at impact. The trajectory of the sweet spot of the bat is tracked through the swing, and is analyzed to generate metrics describing the swing. A two-lever model of the swing may be used to model the effects of body rotation and wrist rotation. Data may be analyzed to identify relevant events during the swing such as start of downswing, commit (wrist release), on-plane, peak bat speed, and impact. Illustrative swing metrics derived from the sweet spot trajectory, the swing plane reference frame, and the two-lever model include: forward bat speed, on-plane rotation, hinge angle at commit, hinge angle at impact, body rotation ratio, body tilt angle, and swing plane tilt angle.",10124230,Swing analysis method using a sweet spot trajectory,2018
G16H,G16H20/10,"A system configured to synchronize the displays of multiple infusion pumps is provided. In some embodiments, the system includes a plurality of infusion pumps in communication with a server. An individual infusion pump synchronizes its internal clock by communicating with the server. Based on the synchronized internal clock, the infusion pump determines the current time, calculates a parameter based on the current time, and causes screen content corresponding to the calculated parameter to be displayed.",10089055,Synchronized display of screen content on networked devices,2018
G16H,G16H20/30,"A computer-implemented method and system facilitating a karaoke performance while exercising during an individual exercise session or group exercise class are disclosed. An indication of a song to be performed during the session or exercise class is received. At least one computer-readable karaoke file corresponding to the song is retrieved. The at least one computer-readable karaoke file may comprise common data elements, at least two independent karaoke data streams and exercise-related data elements. From a first class participant a selection of a first data stream of the at least two independent karaoke data streams is received. From a second class participant a selection of a second data stream of the at least two independent karaoke data streams is received. The presentation of the common data elements and the exercise-related data elements on a display common to the first and the second class participants is directed. The presentation of the first karaoke data stream on a display unique to the first class participant is directed. The presentation of the second karaoke data stream on a display unique to the second class participant is directed. The presentation of the common data elements, the exercise-related data elements, the first data stream and the second data stream may be synchronized.",9975002,Synchronized exercising and singing,2018
G16H,G16H10/20,A wireless data acquisition system includes a data acquisition unit including a data sensor; a first wireless data link and a second wireless timing link with predicable or low latency. Stimulus and time markers come from a trigger generator. Data signals from the data sensor are transmitted across the wireless data link and timing information of the data acquisition unit is transmitted across the wireless timing link. A receiving host receives the transmitted data and timing information for logging and/or processing.,9935726,Synchronizing wireless data acquisition of physiological information,2018
G16H,G16H50/30,"In a method for acquiring medical data, a frame of SPECT or PET patient image data is acquired while simultaneously recording measurements of one or more physiological characteristics, synchronously with the capture of the frame of SPECT or PET patient image data. The measurements of one or more physiological characteristics are stored in association with the corresponding patient image data.",10098605,Synchronous physiological measurements for cardiac acquisitions,2018
G16H,G16H10/60,"A method and application for communicating emergency medical information on an electronic device are described. The device includes a call module, an application containing personal medical information, and a security module for selectively controlling display of the personal medical information on the device. The call module is configured to transmit a signal from the device to a telephone number. The method and application lock access to the personal medical information and present an option for unlocking and displaying the medical information on the electronic device, the presenting being prompted on condition of the electronic device sending a signal to the telephone number.",10045188,Synoptic emergency cellular device and system,2018
G16H,G16H20/00,"In hemodynamic determination in medical imaging, the classifier is trained from synthetic data rather than relying on training data from other patients. A computer model (in silico) may be perturbed in many different ways to generate many different examples. The flow is calculated for each resulting example. A bench model (in vitro) may similarly be altered in many different ways. The flow is measured for each resulting example. The machine-learnt classifier uses features from medical scan data for a particular patient to estimate the blood flow based on mapping of features to flow learned from the synthetic data. Perturbations or alterations may account for therapy so that the machine-trained classifier may estimate the results of therapeutically altering a patient-specific input feature. Uncertainty may be handled by training the classifier to predict a distribution of possibilities given uncertain input distribution. Combinations of one or more of uncertainty, use of synthetic training data, and therapy prediction may be provided.",10111636,Synthetic data-driven hemodynamic determination in medical imaging,2018
G16H,G16H20/00,"In hemodynamic determination in medical imaging, the classifier is trained from synthetic data rather than relying on training data from other patients. A computer model (in silico) may be perturbed in many different ways to generate many different examples. The flow is calculated for each resulting example. A bench model (in vitro) may similarly be altered in many different ways. The flow is measured for each resulting example. The machine-learnt classifier uses features from medical scan data for a particular patient to estimate the blood flow based on mapping of features to flow learned from the synthetic data. Perturbations or alterations may account for therapy so that the machine-trained classifier may estimate the results of therapeutically altering a patient-specific input feature. Uncertainty may be handled by training the classifier to predict a distribution of possibilities given uncertain input distribution. Combinations of one or more of uncertainty, use of synthetic training data, and therapy prediction may be provided.",9918690,Synthetic data-driven hemodynamic determination in medical imaging,2018
G16H,G16H40/63,"A device for syringe characterization can include a syringe pump with a plunger driver, for a syringe configured to contain can a fluid, wherein the syringe includes a barrel and a plunger. The barrel and the plunger therewithin together define a central longitudinal axis of the syringe. The device can also include a barrel outer diameter sensor, and a linear position sensor in a substantially parallel orientation with the central longitudinal axis of the syringe when the syringe is installed in the syringe pump. At least one moveable marker can be in communication with the linear potentiometer, being capable of indicating a location along the linear potentiometer corresponding to a selected location on the barrel of the syringe when the syringe is installed in the syringe pump. The device can further include software for performing calculations that are indicative of syringe characterization, with respect to locations of selected ones of the at least one moveable marker and a diameter of the barrel that is sensed by the barrel outer diameter sensor.",9976551,Syringe characterization,2018
G16H,G16H20/13,"Provided are systems, methods, and apparatuses for a portable hydration system including a mechanical or electromechanical mechanism for dispensing additives into a liquid or other solute in a portable container. Such additives include solids, liquid, powders, and gases, and include vitamins, minerals, nutritional supplements, pharmaceuticals, and other consumables. Additives are introduced into the hydration device via closed vessels equipped with RFID tags or similar, capable of transferring data about the vessels' contents to the device. Dispensing is initiated manually by direct user action, automatically by the device, and/or externally through an associated application on a user device. Dispensing is adjustable by contextual factors such as a user's preferences, location, activity, physiologic status, and the like, obtained via APIs to third party applications or through more direct measurements or inputs. Consumption of additives and consumable liquids in the container is measured and monitored, and the data used to generate recommendations.",9932217,System and apparatus for optimizing hydration and for the contextual dispensing of additives,2018
G16H,G16H30/20,The present invention relates to a system and apparatus for managing and processing raw medical imaging data.,10068331,System and apparatus for real-time processing of medical imaging raw data using cloud computing,2018
G16H,G16H40/67,The invention relates to a system provided with —a first apparatus provided with means which can be activated by a cause in order to send a signal to a communication apparatus; and —a communication apparatus provided with ⋅means for receiving the signal; and ⋅means for establishing contact with an emergency response center. The communication apparatus is provided with means which can be activated by reception of the signal and with which the communication apparatus can request data from the first apparatus. The communication apparatus is also provided with assessing means for performing an assessment of the data. The means for establishing contact with the emergency response center can be activated subject to the assessment.,9986403,System and method,2018
G16H,G16H40/63,"A health care band operably attaches a biosensor to a patient. The biosensor includes one or more sensors for collecting vitals of a patient and a wireless transmitter that is configured to communicate with an EMR network that stores and maintains an EMR of the patient. The biosensor stores a unique identification associated with the patient's EMR such that vitals measured by the biosensor may be transmitted with the patient's unique identification for storage in the patient's EMR. The sensors in the biosensor may include a temperature sensor and motion detector/accelerometer. In an embodiment, one of the sensors includes a photoplethysmography (PPG) based sensor configured to continuously or periodically measure a patient's vitals, such as heart rate, pulse, blood oxygen levels, NO concentration levels, or other blood analytics.",9974451,System and method for a biosensor monitoring and tracking band,2018
G16H,G16H10/60,A method and system may provide a new prescription order interface and service which allows a customer to order one or more new prescription medications in a quick and easy manner from a remote location using a computer or a mobile device. The customer provides a new paper prescription image that includes the prescription data for a pharmacy to fill the new prescription order. The new paper prescription image is received by a server and a default pickup store and a default pickup time are determined. The server also determines whether there is a high risk that the new prescription order is fraudulent. The new prescription system and method may be accessed through a series of web pages and/or via an application running on a web-enabled device.,10074076,System and method for a new prescription scan,2018
G16H,G16H20/10,"According to another example, a wearable medical device controller is provided. The device controller includes a memory and a processor coupled to the memory. The processor is configured to determine a correlation between a phenomenon identifiable by the wearable medical device controller and at least one response pattern associated with a patient and store, responsive to detecting the correlation, an adaptation path to address the at least one response pattern, the adaptation path specifying an adaptation of at least one characteristic of an alarm. The at least one response pattern may include a plurality of response patterns and the adaptation path may reflect adaptations made to address at least some of the plurality of response patterns.",9990829,System and method for adapting alarms in a wearable medical device,2018
G16H,G16H20/10,"In a method for advanced identification of a customer of a pharmacy, identification information of the customer is received at a first pharmacy computing device after an arrival of the customer at a pharmacy location and before an arrival of the customer at a pharmacy pick-up area of the pharmacy location. An identification of the customer is generated based on the received identification information. The identification of the customer is sent to a second pharmacy computing device. Using the second pharmacy computing device, and based on the second pharmacy computing device receiving the identification, an indication is provided to a pharmacy employee that the customer has arrived at the pharmacy location to pick up a previously prepared pharmacy order and that the pharmacy employee is to obtain the previously prepared pharmacy order for pick-up by the customer before the arrival of the customer at the pharmacy pick-up area.",10074084,System and method for advanced identification of a customer to decrease wait time for prescription,2018
G16H,G16H10/60,"Certain aspects of the present disclosure relate to a technique for analyzing data records using a touch screen interface. A touch event is received from the touch screen interface to relate a first data object with at least a second data object. In response to receiving the touch event, at least one data record of the first data object relating to the second data object is retrieved using a unique identifier of the first data object. A time chart of the first data object for the retrieved at least one data record is constructed based on a time parameter from the retrieved record of the first data object.",10074445,System and method for analysing data records utilizing a touch screen interface,2018
G16H,G16H40/20,"A system for analyzing an impact of a software migration on a codebase includes a data management module to receive user-selected input of a codebase that supports international classification of diseases, ninth revision (ICD-9) codes and that contains a plurality of lines of source code and a plurality of codebase components, to receive user selection of at least one search string and to analyze the codebase using the at least one search string to identify at least one of each impacted line of the plurality of lines of source code in the codebase and each impacted codebase component, each impacted line of source code and each impacted codebase component requiring modification in order to support migration from ICD-9 codes to international classification of diseases, tenth revision (ICD-10) codes, and produce at least one report of a result of the analysis of the codebase.",9898582,System and method for analyzing an impact of a software code migration,2018
G16H,G16H15/00,"A system and method for creating a unique alias associated with an individual identified in a health care database such that health care data, and particularly pharmaceutical-related data, can be efficiently gathered and analyzed. The system has a first store for storing at least one record where each record includes a plurality of identification fields which when concatenated uniquely identify an individual, and at least one health care field corresponding to health care data associated with the individual. The system also has a second data store, and a processor. The processor selects a record of the first data store, then selects a subset of the plurality of identification fields within the selected record, and concatenates the selected subset of identification fields. Then the processor stores the concatenated identification fields in a record in the second store with at least one health care field from the selected record of the first data store.",9886558,System and method for analyzing de-identified health care data,2018
G16H,G16H10/60,"Certain aspects of the present disclosure relate to a technique for analyzing data records using a touch screen interface. A touch event is received from the touch screen interface. In response to receiving the touch event, at least one data record is selected from a plurality of data records in a time chart, the time chart including at least one time line relating to at least one data object, the plurality of data records being plotted on the at least one time line based on a time parameter of each of the plurality of data records. Information relating to the selected at least one data record is processed based on the time parameter.",9946838,System and method for analyzing information on a time chart using a touch screen interface,2018
G16H,G16H20/00,"Systems and methods for providing CRT therapy to a patient with an implanted multi-site pacing medical device. In one example, an intrinsic electrical delay associated with each of two or more left ventricle electrodes may be determined. The intrinsic electrical delay associated with each of the two or more left ventricle electrodes may be compared to an electrical delay threshold. If the electrical delay associated with one or fewer left ventricle electrodes is greater than the electrical delay threshold, a single left ventricle electrode may be selected for use during subsequent CRT therapy. If the electrical delay associated with more than one left ventricle electrode is greater than the electrical delay threshold, two or more of the left ventricle electrodes may be selected for use during subsequent CRT therapy.",9878163,System and method for assessing and selecting stimulation vectors in an implantable cardiac resynhronization therapy device,2018
G16H,G16H30/40,"The wound assessing method and system provide a convenient, quantitative mechanism for diabetic foot ulcer assessment.",9996925,System and method for assessing wound,2018
G16H,G16H20/30,"Described is a system for system for gait intervention and fall prevention. The system is incorporated into a body suit having a plurality of distributed sensors and a vestibulo-muscular biostim array. The sensors are operable for providing biosensor data to the analytics module, while the vestibulo-muscular biostim array includes a plurality of distributed effectors. The analytics module is connected with the body suit and sensors and is operable for receiving biosensor data and analyzing a particular user's gait and predicting falls. Finally, a closed-loop biostim control module is included for activating the vestibulo-muscular biostim array to compensate for a risk of a predicted fall.",10052062,System and method for assistive gait intervention and fall prevention,2018
G16H,G16H50/20,"A system and method for automatic registration of medical images includes accessing image data of a subject and plurality of elongated fiducial markers arranged in an asymmetrical orientation and analyzing the image data to detect the elongated fiducial markers by applying a line filter to treat the elongated fiducial markers as lines within the image data. The system and method also includes matching the elongated fiducial markers within the image data to a model of the elongated fiducial markers, registering the image data with a coordinate system based on the matching, and generating a report indicating at least the registered image data.",9993211,System and method for automatic detection and registration of medical images,2018
G16H,G16H50/20,"A system and method for detecting pulmonary embolisms in a subject's vasculature are provided. In some aspects, the method includes acquiring a set of images representing a vasculature of the subject, and analyzing the set of images to identify pulmonary embolism candidates associated with the vasculature. The method also includes generating, for identified pulmonary embolism candidates, image patches based on a vessel-aligned image representation, and applying a set of convolutional neural networks to the generated image patches to identify pulmonary embolisms. The method further includes generating a report indicating identified pulmonary embolisms.",9959615,System and method for automatic pulmonary embolism detection,2018
G16H,G16H10/20,"The invention comprises a system and method for storing consumers' data and automatically filling out forms by sending this information to merchants, allowing users to complete forms and exchange information much faster than could be done by hand. The invention includes an online repository of personal information, and a method to provide easily accessible, secure, sharable data. The invention includes a central repository for forms data, through which merchants can build their own applications, interact with other users, and avoid the inconvenience of filling out forms. The invention will only release the data, to a merchant, that is needed to complete a specific form. A user can send and receive form-related data during different transactions. Consumers will create and maintain a web-based Online Profile (OP) with data that merchants can access, after authentication, via a device with web access. The invention reduces identity theft, via a record of all a consumer's transactions.",10019430,System and method for automatically filling out forms,2018
G16H,G16H10/60,Systems and methods for accelerated stabilization of data packet metadata are disclosed herein. The system can include a memory having a content database and a user profile database. The system can include a user device having a first network interface and a first I/O subsystem. The system can include one or more servers. The one or more servers can: retrieve data packet metadata for a data packet; determine that the data packet metadata is unstable; identify a set of potential recipients of the data packet; select one of the set of potential recipients as the recipient of the data packet; provide the data packet to the recipient of the data packet; receive a response from the recipient to the provided data packet; and automatically update the data packet metadata based on the response received from the recipient.,10116563,System and method for automatically updating data packet metadata,2018
G16H,G16H10/60,"A method of automatically transferring data between a client (20) and a server (32), the method including receiving a request to open a set of data at the client, determining whether the set of data exists at the client, if the set of data does not exist at the client, downloading the set of data from the server, otherwise checking for updates to the set of data on the server and downloading any new or updated files in the set of data from the server, and opening the set of data at the client.",9906583,"System and method for automatically uploading, downloading, and updating data such as sleep study data",2018
G16H,G16H50/20,"A system for locating the existence of a biventricular pace pulse for ECG, which includes a non-biventricular pulse detector for finding the onsets of ventricular pulses, a lead-wise biventricular pulse detector for checking whether there are two separated ventricular pulses in one heartbeat, and a vector-based biventricular pulse detector for determining the existence of the biventricular pace pulse if the lead-wise biventricular pulse detector does not find that there are two separated ventricular pulses in one heartbeat.",10085661,System and method for biventricular pacemaker pulse detection in surface ECG,2018
G16H,G16H50/30,"For breast cancer detection with an x-ray scanner, a cascade of multiple classifiers is trained or used. One or more of the classifiers uses a deep-learnt network trained on non-x-ray data, at least initially, to extract features. Alternatively or additionally, one or more of the classifiers is trained using classification of patches rather than pixels and/or classification with regression to create additional cancer-positive partial samples.",10111632,System and method for breast cancer detection in X-ray images,2018
G16H,G16H30/40,A system and method for camera-based heart rate tracking. The method includes: determining bit values from a set of bitplanes in a captured image sequence that represent the HC changes; determining a facial blood flow data signal for each of a plurality of predetermined regions of interest (ROIs) of the subject captured by the images based on the HC changes; applying a band-pass filter of a passband approximating the heart rate to each of the blood flow data signals; applying a Hilbert transform to each of the blood flow data signals; adjusting the blood flow data signals from revolving phase-angles into linear phase segments; determining an instantaneous heart rate for each the blood flow data signals; applying a weighting to each of the instantaneous heart rates; and averaging the weighted instantaneous heart rates.,10117588,System and method for camera-based heart rate tracking,2018
G16H,G16H40/67,"Embodiments of the present disclosure describe methods of adaptive arrhythmia detection comprising monitoring ECG signals of a patient via a patient medical device, detecting and capturing ECG segments based on a heart rate threshold and an initial sensitivity level associated with the heart rate threshold; and adjusting the sensitivity level based on previously captured ECG segments. Embodiments of the present disclosure further describe patient medical devices comprising one or more electrodes and sensing circuitry for monitoring ECG signals of a patient; and a processing module configured to receive the monitored ECG signal, wherein the processing module detects and captures ECG segments based on a plurality of heart rate thresholds and one or more sensitivity levels associated with each of the heart rate thresholds, and adjusts at least one of the one or more sensitivity levels associated with each of the heart rate thresholds.",10159423,System and method for cardiac monitoring using adaptive sensitivity/specificity levels,2018
G16H,G16H40/67,"A system and method for detecting arrhythmic electrocardiogram (ECG) signals includes defining a plurality of threshold heart rates and rate-dependent sensitivity levels for detecting arrhythmic ECG episodes, wherein more clinically relevant heart rates are assigned rate-dependent sensitivity levels with higher sensitivities. ECG signals are monitored by a medical device, and monitored ECG signals are processed using the plurality of threshold heart rates and rate-dependent sensitivity levels to detect and capture arrhythmic ECG segments.",10143395,System and method for cardiac monitoring using rate-based sensitivity levels,2018
G16H,G16H50/50,Methods and systems for estimating patient-specific cardiac electrical properties from medical image data and non-invasive electrocardiography measurements of a patient are disclosed. A patient-specific anatomical heart model is generated from medical image data of a patient. Patient-specific cardiac electrical properties are estimated by simulating cardiac electrophysiology over time in the patient-specific anatomical heart model using a computational cardiac electrophysiology model and adjusting cardiac electrical parameters based on the simulation results and the non-invasive electrocardiography measurements. A patient-specific cardiac electrophysiology model with the patient-specific cardiac electrical parameters can then be used to perform virtual cardiac electrophysiology interventions for planning and guidance of cardiac electrophysiology interventions.,10141077,System and method for characterization of electrical properties of the heart from medical images and body surface potentials,2018
G16H,G16H70/60,"Disclosed herein is a system and method for increasing the fidelity of measured genetic data, for making allele calls, and for determining the state of aneuploidy, in one or a small set of cells, or from fragmentary DNA, where a limited quantity of genetic data is available. Poorly or incorrectly measured base pairs, missing alleles and missing regions are reconstructed using expected similarities between the target genome and the genome of genetically related individuals. In accordance with one embodiment, incomplete genetic data from an embryonic cell are reconstructed at a plurality of loci using the more complete genetic data from a larger sample of diploid cells from one or both parents, with or without haploid genetic data from one or both parents. In another embodiment, the chromosome copy number can be determined from the measured genetic data, with or without genetic information from one or both parents.",10083273,System and method for cleaning noisy genetic data and determining chromosome copy number,2018
G16H,G16H20/10,"A system and associated methods are disclosed for generating alternative scheduling for orderable administration. In one embodiment, input is received regarding proposed timing for changing a current administration schedule for a substance-based orderable associated with an established order. Based on the input, one or more options for a revised administration schedule associated with the established order are generated. The generation of the scheduling options takes into consideration a policy for maintaining a degree of commonality with the current administration schedule.",10049186,System and method for clinical order rescheduling,2018
G16H,G16H20/10,"A system and associated methods are disclosed for generating alternative scheduling for orderable administration. In one embodiment, input is received regarding proposed timing for changing a current administration schedule for a substance-based orderable associated with an established order. Based on the input, one or more options for a revised administration schedule associated with the established order are generated. The generation of the scheduling options takes into consideration a policy for maintaining a degree of commonality with the current administration schedule.",10115483,System and method for clinical order rescheduling,2018
G16H,G16H10/60,"The present invention is a system for collaborative programming of data entry workflows between end users, Electronic Health Record (EHR) system developers, and third party developers. The system comprises application servers, database servers, an EHR, and peripheral devices, all stored in a distributed computing environment. The database servers comprise databases and networked devices, which host workflows programmed by end users, EHR developers, and third party developers. The system also has a secure network connection for data exchange between application and database servers, and networked devices. The EHR gathers patient health information, processes it and stores it in one of the databases. The system itself, stored in one of the application servers, uses a plurality of templates (form, system and external system) stored in one of the databases to interact with the peripheral devices connected to networked devices that expand the capabilities of the networked devices or the EHR itself.",9928340,"System and method for collaborative programming of data entry workflows between system developers, end users, and third party developers",2018
G16H,G16H30/20,"An ultrasound imaging system comprising a multi-use electronic display device and an ultrasound imaging device. The multi-use electronic display device is capable of communicating with one or more ultrasound imaging devices and selecting which to connect with based on at least one of previously store information, user input, and information gathered from the ultrasound imaging devices. The multi-use electronic display device may communicate with the ultrasound imaging devices while they are in a low power standby state. This approach reduces the complexity of the pairing process and provides a means for quickly and easily selecting between multiple ultrasound imaging devices.",10159465,System and method for connecting and controlling wireless ultrasound imaging system from electronic device,2018
G16H,G16H10/60,"The invention relates to a system for controlling a data transmission to and/or from a plurality of medical devices, said plurality of medical devices being divided into individual groups, each of which comprises at least one medical device. Each group of medical devices on a first data transmission level is directly connected via a respective first network to a communication device for transmitting, storing, and controlling data, said communication device being on a second transmission level, and a plurality of said communication devices exchange data with a common central server device for storing, controlling, and data transmission, said server device being on a third data transmission level.",10026504,System and method for controlling a data transmission to and/or from a plurality of medical devices,2018
G16H,G16H10/60,"A patient monitor includes a data connector configured to connect to a corresponding data connector of an approved physiological data acquisition device to provide data transmission to and from the approved physiological data acquisition device, and a power connector configured to connect to a corresponding power connector of the approved physiological data acquisition device to provide power to the approved physiological data acquisition device. The patient monitor further includes a control module configured to detect connection of a corresponding power connector of an unidentified device at the power connection port and/or a corresponding data connector of the unidentified device to the data connector, and provide a limited power amount to the unidentified device through the power connector. The control module performs an authentication process to determine that the unidentified device is the approved physiological data acquisition device, and then provides a full power amount through the power connector to the approved physiological data acquisition device.",9986314,System and method for controlling authentication of a physiological acquistion device by a patient monitor,2018
G16H,G16H40/63,"A method, computer medium, and system for programming a controller is provided. The controller controls electrical stimulation energy output to electrodes, and stores a set of programmed stimulation parameters associated with the electrodes. The programmed stimulation parameter set is compared with sets of reference stimulation parameters, each of the reference sets of stimulation parameters being associated with the electrodes. If an identical match is determined between the programmed stimulation parameter set and any one of the reference stimulation parameter sets exists based on the comparison, the identically matched stimulation parameter set is selected as an initial stimulation parameter set. If an identical match does not exist, a best between the programmed stimulation parameter set and the reference stimulation parameter sets is determined and selected as the initial stimulation parameter set. The controller is then programmed with a new set of programmable stimulation parameters based on the initial stimulation parameter set.",9878166,System and method for converting tissue stimulation programs in a format usable by an electrical current steering navigator,2018
G16H,G16H50/20,"A computer-implemented method for reducing image artifacts in X-ray image data includes dividing pixels of X-ray image data into a plurality of pixel value regions based on a pixel value of each pixel, wherein each pixel value region has a different range of pixel values. The method also includes generating calibrated X-ray image data for each pixel value region, wherein the respective calibrated X-ray image data for each pixel value region is generated using a different dose of radiation. Further, the method includes calculating a gain slope for each pixel value region based on the calibrated X-ray image data, and calculating a pixel gain correction for the pixels of the X-ray image data based on at least one of the calculated gain slopes.",9974514,System and method for correcting for image artifacts in X-ray image data,2018
G16H,G16H10/60,"A processing platform integrates ETL (extract, transform, and load), real time stream processing, and “big data” data stores into a high performance analytic system that runs in a public or private cloud. The platform performs real time pre-storage enrichment of data records to form a single comprehensive record usable for analytics, searching and alerting. The platform further supports sharing of components and plug-ins and performs automatic scaling of resources based on real time resource monitoring and analysis.",10102261,System and method for correlating cloud-based big data in real-time for intelligent analytics and multiple end uses,2018
G16H,G16H10/60,"A processing platform integrates ETL (extract, transform, and load), real time stream processing, and “big data” data stores into a high performance analytic system that runs in a public or private cloud. The platform performs real time pre-storage enrichment of data records to form a single comprehensive record usable for analytics, searching and alerting. The platform further supports sharing of components and plug-ins and performs automatic scaling of resources based on real time resource monitoring and analysis.",9922107,System and method for correlating cloud-based big data in real-time for intelligent analytics and multiple end uses,2018
